ccode,scode,country,year,source,idp,host
551,ZAM,Zambia,1980,0,0,75
551,ZAM,Zambia,1981,2,0,34
551,ZAM,Zambia,1982,,0,42
551,ZAM,Zambia,1983,0,0,50
551,ZAM,Zambia,1984,0,0,104
551,ZAM,Zambia,1985,0,0,102
551,ZAM,Zambia,1986,0,0,141
551,ZAM,Zambia,1987,0,0,149
551,ZAM,Zambia,1988,0,0,149
551,ZAM,Zambia,1989,0,0,132
551,ZAM,Zambia,1990,0,0,134
551,ZAM,Zambia,1991,0,0,140
551,ZAM,Zambia,1992,0,0,156
551,ZAM,Zambia,1993,0,0,158
551,ZAM,Zambia,1994,0,0,123
551,ZAM,Zambia,1995,0,0,125
551,ZAM,Zambia,1996,0,0,126
551,ZAM,Zambia,1997,0,0,118
551,ZAM,Zambia,1998,0,0,157
551,ZAM,Zambia,1999,0,0,205
551,ZAM,Zambia,2000,0,0,255
551,ZAM,Zambia,2001,0,0,270
551,ZAM,Zambia,2002,0,0,247
551,ZAM,Zambia,2003,0,0,239
551,ZAM,Zambia,2004,0,0,174
551,ZAM,Zambia,2005,0,0,156
551,ZAM,Zambia,2006,0,0,121
551,ZAM,Zambia,2007,0,0,113
551,ZAM,Zambia,2008,0,0,89
552,ZIM,Zimbabwe,1970,0,0,0
552,ZIM,Zimbabwe,1971,0,0,0
552,ZIM,Zimbabwe,1972,0,0,0
552,ZIM,Zimbabwe,1973,,,
552,ZIM,Zimbabwe,1974,0,0,0
552,ZIM,Zimbabwe,1975,,,
552,ZIM,Zimbabwe,1976,15,0,0
552,ZIM,Zimbabwe,1977,20,0,0
552,ZIM,Zimbabwe,1978,51,0,0
552,ZIM,Zimbabwe,1979,,,
552,ZIM,Zimbabwe,1980,217,500,0
552,ZIM,Zimbabwe,1981,0,660,0
552,ZIM,Zimbabwe,1982,0,0,0
552,ZIM,Zimbabwe,1983,0,0,0
552,ZIM,Zimbabwe,1984,4,0,44
552,ZIM,Zimbabwe,1985,4,0,52
552,ZIM,Zimbabwe,1986,0,0,66
552,ZIM,Zimbabwe,1987,0,0,150
552,ZIM,Zimbabwe,1988,0,0,172
552,ZIM,Zimbabwe,1989,0,0,186
552,ZIM,Zimbabwe,1990,0,0,186
552,ZIM,Zimbabwe,1991,0,0,198
552,ZIM,Zimbabwe,1992,0,0,265
552,ZIM,Zimbabwe,1993,0,0,200
552,ZIM,Zimbabwe,1994,0,0,20
552,ZIM,Zimbabwe,1995,0,0,0
552,ZIM,Zimbabwe,1996,0,0,1
552,ZIM,Zimbabwe,1997,0,0,1
552,ZIM,Zimbabwe,1998,0,0,0
552,ZIM,Zimbabwe,1999,0,0,1
552,ZIM,Zimbabwe,2000,0,0,2
552,ZIM,Zimbabwe,2001,0,50,9
552,ZIM,Zimbabwe,2002,0,150,10
552,ZIM,Zimbabwe,2003,3,100,8
552,ZIM,Zimbabwe,2004,9,0,7
552,ZIM,Zimbabwe,2005,16,570,14
552,ZIM,Zimbabwe,2006,18,570,4
552,ZIM,Zimbabwe,2007,48,920,4
552,ZIM,Zimbabwe,2008,151,785,4
553,MAW,Malawi,1964,0,0,0
553,MAW,Malawi,1965,0,0,0
553,MAW,Malawi,1966,0,0,0
553,MAW,Malawi,1967,0,0,20
553,MAW,Malawi,1968,0,0,20
553,MAW,Malawi,1969,0,0,15
553,MAW,Malawi,1970,0,0,15
553,MAW,Malawi,1971,0,0,22
553,MAW,Malawi,1972,0,0,32
553,MAW,Malawi,1973,,,
553,MAW,Malawi,1974,0,0,32
553,MAW,Malawi,1975,,,
553,MAW,Malawi,1976,0,0,0
553,MAW,Malawi,1977,0,0,0
553,MAW,Malawi,1978,0,0,0
553,MAW,Malawi,1979,,,
553,MAW,Malawi,1980,0,0,0
553,MAW,Malawi,1981,0,0,0
553,MAW,Malawi,1982,0,0,0
553,MAW,Malawi,1983,0,0,0
553,MAW,Malawi,1984,0,0,0
553,MAW,Malawi,1985,0,0,0
553,MAW,Malawi,1986,0,0,70
553,MAW,Malawi,1987,0,0,420
553,MAW,Malawi,1988,0,0,630
553,MAW,Malawi,1989,0,0,812
553,MAW,Malawi,1990,0,0,909
553,MAW,Malawi,1991,0,0,950
553,MAW,Malawi,1992,0,0,1070
553,MAW,Malawi,1993,0,0,700
553,MAW,Malawi,1994,0,0,70
553,MAW,Malawi,1995,0,0,2
553,MAW,Malawi,1996,0,0,0
553,MAW,Malawi,1997,0,0,0
553,MAW,Malawi,1998,0,0,0
553,MAW,Malawi,1999,0,0,0
553,MAW,Malawi,2000,0,0,0
553,MAW,Malawi,2001,0,0,6
553,MAW,Malawi,2002,0,0,13
553,MAW,Malawi,2003,0,0,12
553,MAW,Malawi,2004,3,0,7
553,MAW,Malawi,2005,4,0,10
553,MAW,Malawi,2006,9,0,9
553,MAW,Malawi,2007,7,0,9
553,MAW,Malawi,2008,16,0,12
560,SAF,South Africa,1964,0,0,0
560,SAF,South Africa,1965,10,0,0
560,SAF,South Africa,1966,10,0,0
560,SAF,South Africa,1967,6,0,0
560,SAF,South Africa,1968,6,0,0
560,SAF,South Africa,1969,2,0,0
560,SAF,South Africa,1970,3,0,0
560,SAF,South Africa,1971,5,0,0
560,SAF,South Africa,1972,4,0,0
560,SAF,South Africa,1973,,,
560,SAF,South Africa,1974,5,0,0
560,SAF,South Africa,1975,,,
560,SAF,South Africa,1976,0,0,5
560,SAF,South Africa,1977,3,0,0
560,SAF,South Africa,1978,3,0,0
560,SAF,South Africa,1979,,,
560,SAF,South Africa,1980,7,0,0
560,SAF,South Africa,1981,15,0,0
560,SAF,South Africa,1982,,0,0
560,SAF,South Africa,1983,16,0,0
560,SAF,South Africa,1984,23,0,0
560,SAF,South Africa,1985,28,3500,160
560,SAF,South Africa,1986,0,3500,170
560,SAF,South Africa,1987,0,3570,180
560,SAF,South Africa,1988,0,3570,180
560,SAF,South Africa,1989,0,3570,201
560,SAF,South Africa,1990,40,4100,201
560,SAF,South Africa,1991,28,4100,210
560,SAF,South Africa,1992,11,4100,250
560,SAF,South Africa,1993,11,4000,300
560,SAF,South Africa,1994,0,4000,200
560,SAF,South Africa,1995,0,500,90
560,SAF,South Africa,1996,0,500,22
560,SAF,South Africa,1997,0,0,28
560,SAF,South Africa,1998,0,0,29
560,SAF,South Africa,1999,0,0,40
560,SAF,South Africa,2000,0,0,30
560,SAF,South Africa,2001,0,0,22
560,SAF,South Africa,2002,0,0,65
560,SAF,South Africa,2003,0,0,104
560,SAF,South Africa,2004,0,0,143
560,SAF,South Africa,2005,0,0,170
560,SAF,South Africa,2006,0,0,171
560,SAF,South Africa,2007,0,0,145
560,SAF,South Africa,2008,0,0,256
561,NAM,Namibia,1972,1,0,0
561,NAM,Namibia,1973,,,
561,NAM,Namibia,1974,2,0,0
561,NAM,Namibia,1975,,,
561,NAM,Namibia,1976,0,0,0
561,NAM,Namibia,1977,0,0,5
561,NAM,Namibia,1978,9,0,8
561,NAM,Namibia,1979,,,
561,NAM,Namibia,1980,36,0,4
561,NAM,Namibia,1981,50,0,0
561,NAM,Namibia,1982,,0,0
561,NAM,Namibia,1983,75,0,0
561,NAM,Namibia,1984,75,0,0
561,NAM,Namibia,1985,78,0,0
561,NAM,Namibia,1986,78,0,0
561,NAM,Namibia,1987,78,0,0
561,NAM,Namibia,1988,81,0,0
561,NAM,Namibia,1989,0,0,25
561,NAM,Namibia,1990,0,0,25
561,NAM,Namibia,1991,0,0,30
561,NAM,Namibia,1992,0,0,0
561,NAM,Namibia,1993,0,0,5
561,NAM,Namibia,1994,0,0,1
561,NAM,Namibia,1995,0,0,1
561,NAM,Namibia,1996,0,0,1
561,NAM,Namibia,1997,0,0,1
561,NAM,Namibia,1998,0,0,2
561,NAM,Namibia,1999,1,0,8
561,NAM,Namibia,2000,0,0,20
561,NAM,Namibia,2001,0,0,31
561,NAM,Namibia,2002,0,0,26
561,NAM,Namibia,2003,0,0,15
561,NAM,Namibia,2004,0,0,17
561,NAM,Namibia,2005,0,0,14
561,NAM,Namibia,2006,0,0,7
561,NAM,Namibia,2007,0,0,8
561,NAM,Namibia,2008,0,0,12
570,LES,Lesotho,1966,0,0,0
570,LES,Lesotho,1967,0,0,0
570,LES,Lesotho,1968,0,0,0
570,LES,Lesotho,1969,0,0,0
570,LES,Lesotho,1970,0,0,0
570,LES,Lesotho,1971,0,0,0
570,LES,Lesotho,1972,0,0,0
570,LES,Lesotho,1973,,,
570,LES,Lesotho,1974,0,0,0
570,LES,Lesotho,1975,,,
570,LES,Lesotho,1976,0,0,0
570,LES,Lesotho,1977,0,0,1
570,LES,Lesotho,1978,0,0,1
570,LES,Lesotho,1979,,,
570,LES,Lesotho,1980,0,0,1
570,LES,Lesotho,1981,0,0,10
570,LES,Lesotho,1982,0,0,11
570,LES,Lesotho,1983,0,0,1
570,LES,Lesotho,1984,0,0,1
570,LES,Lesotho,1985,0,0,12
570,LES,Lesotho,1986,0,0,2
570,LES,Lesotho,1987,0,0,2
570,LES,Lesotho,1988,0,0,4
570,LES,Lesotho,1989,0,0,4
570,LES,Lesotho,1990,0,0,1
570,LES,Lesotho,1991,0,0,4
570,LES,Lesotho,1992,0,0,0
570,LES,Lesotho,1993,0,0,0
570,LES,Lesotho,1994,0,0,0
570,LES,Lesotho,1995,0,0,0
570,LES,Lesotho,1996,0,0,0
570,LES,Lesotho,1997,0,0,0
570,LES,Lesotho,1998,0,0,0
570,LES,Lesotho,1999,0,0,0
570,LES,Lesotho,2000,0,0,0
570,LES,Lesotho,2001,0,0,0
570,LES,Lesotho,2002,0,0,0
570,LES,Lesotho,2003,0,0,0
570,LES,Lesotho,2004,0,0,0
570,LES,Lesotho,2005,0,0,0
570,LES,Lesotho,2006,0,0,0
570,LES,Lesotho,2007,0,0,0
570,LES,Lesotho,2008,0,0,0
571,BOT,Botswana,1966,0,0,0
571,BOT,Botswana,1967,0,0,0
571,BOT,Botswana,1968,0,0,1
571,BOT,Botswana,1969,0,0,4
571,BOT,Botswana,1970,0,0,4
571,BOT,Botswana,1971,0,0,4
571,BOT,Botswana,1972,0,0,5
571,BOT,Botswana,1973,,,
571,BOT,Botswana,1974,0,0,4
571,BOT,Botswana,1975,,,
571,BOT,Botswana,1976,0,0,1
571,BOT,Botswana,1977,0,0,2
571,BOT,Botswana,1978,0,0,8
571,BOT,Botswana,1979,,,
571,BOT,Botswana,1980,0,0,31
571,BOT,Botswana,1981,0,0,3
571,BOT,Botswana,1982,0,0,2
571,BOT,Botswana,1983,0,0,1
571,BOT,Botswana,1984,0,0,5
571,BOT,Botswana,1985,0,0,5
571,BOT,Botswana,1986,0,0,5
571,BOT,Botswana,1987,0,0,5
571,BOT,Botswana,1988,0,0,3
571,BOT,Botswana,1989,0,0,0
571,BOT,Botswana,1990,0,0,1
571,BOT,Botswana,1991,0,0,1
571,BOT,Botswana,1992,0,0,0
571,BOT,Botswana,1993,0,0,0
571,BOT,Botswana,1994,0,0,0
571,BOT,Botswana,1995,0,0,0
571,BOT,Botswana,1996,0,0,0
571,BOT,Botswana,1997,0,0,0
571,BOT,Botswana,1998,0,0,0
571,BOT,Botswana,1999,0,0,1
571,BOT,Botswana,2000,0,0,3
571,BOT,Botswana,2001,0,0,4
571,BOT,Botswana,2002,0,0,4
571,BOT,Botswana,2003,0,0,5
571,BOT,Botswana,2004,0,0,4
571,BOT,Botswana,2005,0,0,0
571,BOT,Botswana,2006,0,0,3
571,BOT,Botswana,2007,0,0,3
571,BOT,Botswana,2008,0,0,23
572,SWA,Swaziland,1968,0,0,0
572,SWA,Swaziland,1969,0,0,0
572,SWA,Swaziland,1970,0,0,0
572,SWA,Swaziland,1971,0,0,0
572,SWA,Swaziland,1972,0,0,0
572,SWA,Swaziland,1973,,,
572,SWA,Swaziland,1974,0,0,0
572,SWA,Swaziland,1975,,,
572,SWA,Swaziland,1976,0,0,0
572,SWA,Swaziland,1977,0,0,0
572,SWA,Swaziland,1978,0,0,0
572,SWA,Swaziland,1979,,,
572,SWA,Swaziland,1980,0,0,4
572,SWA,Swaziland,1981,0,0,10
572,SWA,Swaziland,1982,0,0,6
572,SWA,Swaziland,1983,0,0,6
572,SWA,Swaziland,1984,0,0,7
572,SWA,Swaziland,1985,0,0,11
572,SWA,Swaziland,1986,0,0,12
572,SWA,Swaziland,1987,0,0,67
572,SWA,Swaziland,1988,0,0,71
572,SWA,Swaziland,1989,0,0,72
572,SWA,Swaziland,1990,0,0,47
572,SWA,Swaziland,1991,0,0,47
572,SWA,Swaziland,1992,0,0,52
572,SWA,Swaziland,1993,0,0,57
572,SWA,Swaziland,1994,0,0,0
572,SWA,Swaziland,1995,0,0,0
572,SWA,Swaziland,1996,0,0,0
572,SWA,Swaziland,1997,0,0,0
572,SWA,Swaziland,1998,0,0,0
572,SWA,Swaziland,1999,0,0,0
572,SWA,Swaziland,2000,0,0,0
572,SWA,Swaziland,2001,0,0,1
572,SWA,Swaziland,2002,0,0,1
572,SWA,Swaziland,2003,0,0,0
572,SWA,Swaziland,2004,0,0,0
572,SWA,Swaziland,2005,0,0,0
572,SWA,Swaziland,2006,0,0,0
572,SWA,Swaziland,2007,0,0,0
572,SWA,Swaziland,2008,0,0,0
580,MAG,Madagascar,1964,0,0,0
580,MAG,Madagascar,1965,0,0,0
580,MAG,Madagascar,1966,0,0,0
580,MAG,Madagascar,1967,0,0,0
580,MAG,Madagascar,1968,0,0,0
580,MAG,Madagascar,1969,0,0,0
580,MAG,Madagascar,1970,0,0,0
580,MAG,Madagascar,1971,0,0,0
580,MAG,Madagascar,1972,0,0,0
580,MAG,Madagascar,1973,,,
580,MAG,Madagascar,1974,0,0,0
580,MAG,Madagascar,1975,,,
580,MAG,Madagascar,1976,0,0,0
580,MAG,Madagascar,1977,0,0,0
580,MAG,Madagascar,1978,0,0,0
580,MAG,Madagascar,1979,,,
580,MAG,Madagascar,1980,0,0,0
580,MAG,Madagascar,1981,0,0,0
580,MAG,Madagascar,1982,0,0,0
580,MAG,Madagascar,1983,0,0,0
580,MAG,Madagascar,1984,0,0,0
580,MAG,Madagascar,1985,0,0,0
580,MAG,Madagascar,1986,0,0,0
580,MAG,Madagascar,1987,0,0,0
580,MAG,Madagascar,1988,0,0,0
580,MAG,Madagascar,1989,0,0,0
580,MAG,Madagascar,1990,0,0,0
580,MAG,Madagascar,1991,0,0,0
580,MAG,Madagascar,1992,0,0,0
580,MAG,Madagascar,1993,0,0,0
580,MAG,Madagascar,1994,0,0,0
580,MAG,Madagascar,1995,0,0,0
580,MAG,Madagascar,1996,0,0,0
580,MAG,Madagascar,1997,0,0,0
580,MAG,Madagascar,1998,0,0,0
580,MAG,Madagascar,1999,0,0,0
580,MAG,Madagascar,2000,0,0,0
580,MAG,Madagascar,2001,0,0,0
580,MAG,Madagascar,2002,0,0,0
580,MAG,Madagascar,2003,0,0,0
580,MAG,Madagascar,2004,0,0,0
580,MAG,Madagascar,2005,0,0,0
580,MAG,Madagascar,2006,0,0,0
580,MAG,Madagascar,2007,0,0,0
580,MAG,Madagascar,2008,0,0,0
581,COM,Comoros,1975,,,
581,COM,Comoros,1976,0,0,0
581,COM,Comoros,1977,0,0,0
581,COM,Comoros,1978,0,0,0
581,COM,Comoros,1979,,,
581,COM,Comoros,1980,0,0,0
581,COM,Comoros,1981,0,0,0
581,COM,Comoros,1982,0,0,0
581,COM,Comoros,1983,0,0,0
581,COM,Comoros,1984,0,0,0
581,COM,Comoros,1985,0,0,0
581,COM,Comoros,1986,0,0,0
581,COM,Comoros,1987,0,0,0
581,COM,Comoros,1988,0,0,0
581,COM,Comoros,1989,0,0,0
581,COM,Comoros,1990,0,0,0
581,COM,Comoros,1991,0,0,0
581,COM,Comoros,1992,0,0,0
581,COM,Comoros,1993,0,0,0
581,COM,Comoros,1994,0,0,0
581,COM,Comoros,1995,0,0,0
581,COM,Comoros,1996,0,0,0
581,COM,Comoros,1997,0,0,0
581,COM,Comoros,1998,0,0,0
581,COM,Comoros,1999,0,0,0
581,COM,Comoros,2000,0,0,0
581,COM,Comoros,2001,0,0,0
581,COM,Comoros,2002,0,0,0
581,COM,Comoros,2003,0,0,0
581,COM,Comoros,2004,0,0,0
581,COM,Comoros,2005,0,0,0
581,COM,Comoros,2006,0,0,0
581,COM,Comoros,2007,0,0,0
581,COM,Comoros,2008,0,0,0
590,MAS,Mauritius,1968,0,0,0
590,MAS,Mauritius,1969,0,0,0
590,MAS,Mauritius,1970,0,0,0
590,MAS,Mauritius,1971,0,0,0
590,MAS,Mauritius,1972,0,0,0
590,MAS,Mauritius,1973,,,
590,MAS,Mauritius,1974,0,0,0
590,MAS,Mauritius,1975,,,
590,MAS,Mauritius,1976,0,0,0
590,MAS,Mauritius,1977,0,0,0
590,MAS,Mauritius,1978,0,0,0
590,MAS,Mauritius,1979,,,
590,MAS,Mauritius,1980,0,0,0
590,MAS,Mauritius,1981,0,0,0
590,MAS,Mauritius,1982,0,0,0
590,MAS,Mauritius,1983,0,0,0
590,MAS,Mauritius,1984,0,0,0
590,MAS,Mauritius,1985,0,0,0
590,MAS,Mauritius,1986,0,0,0
590,MAS,Mauritius,1987,0,0,0
590,MAS,Mauritius,1988,0,0,0
590,MAS,Mauritius,1989,0,0,0
590,MAS,Mauritius,1990,0,0,0
590,MAS,Mauritius,1991,0,0,0
590,MAS,Mauritius,1992,0,0,0
590,MAS,Mauritius,1993,0,0,0
590,MAS,Mauritius,1994,0,0,0
590,MAS,Mauritius,1995,0,0,0
590,MAS,Mauritius,1996,0,0,0
590,MAS,Mauritius,1997,0,0,0
590,MAS,Mauritius,1998,0,0,0
590,MAS,Mauritius,1999,0,0,0
590,MAS,Mauritius,2000,0,0,0
590,MAS,Mauritius,2001,0,0,0
590,MAS,Mauritius,2002,0,0,0
590,MAS,Mauritius,2003,0,0,0
590,MAS,Mauritius,2004,0,0,0
590,MAS,Mauritius,2005,0,0,0
590,MAS,Mauritius,2006,0,0,0
590,MAS,Mauritius,2007,0,0,0
590,MAS,Mauritius,2008,0,0,0
600,MOR,Morocco,1964,0,0,2
600,MOR,Morocco,1965,0,0,3
600,MOR,Morocco,1966,0,0,3
600,MOR,Morocco,1967,0,0,1
600,MOR,Morocco,1968,0,0,3
600,MOR,Morocco,1969,0,0,3
600,MOR,Morocco,1970,0,0,3
600,MOR,Morocco,1971,0,0,3
600,MOR,Morocco,1972,0,0,3
600,MOR,Morocco,1973,,,
600,MOR,Morocco,1974,0,0,0
600,MOR,Morocco,1975,,,
600,MOR,Morocco,1976,20,0,25
600,MOR,Morocco,1977,0,0,0
600,MOR,Morocco,1978,50,0,0
600,MOR,Morocco,1979,,,
600,MOR,Morocco,1980,50,0,0
600,MOR,Morocco,1981,50,0,0
600,MOR,Morocco,1982,50,0,0
600,MOR,Morocco,1983,50,0,0
600,MOR,Morocco,1984,165,0,0
600,MOR,Morocco,1985,165,0,0
600,MOR,Morocco,1986,165,0,0
600,MOR,Morocco,1987,165,0,0
600,MOR,Morocco,1988,165,0,0
600,MOR,Morocco,1989,165,0,0
600,MOR,Morocco,1990,165,0,0
600,MOR,Morocco,1991,165,0,0
600,MOR,Morocco,1992,165,0,1
600,MOR,Morocco,1993,80,0,0
600,MOR,Morocco,1994,80,0,0
600,MOR,Morocco,1995,80,0,0
600,MOR,Morocco,1996,80,0,0
600,MOR,Morocco,1997,86,0,0
600,MOR,Morocco,1998,105,0,0
600,MOR,Morocco,1999,110,0,0
600,MOR,Morocco,2000,110,0,0
600,MOR,Morocco,2001,110,0,0
600,MOR,Morocco,2002,110,0,2
600,MOR,Morocco,2003,190,0,0
600,MOR,Morocco,2004,124,0,2
600,MOR,Morocco,2005,117,0,2
600,MOR,Morocco,2006,117,0,0
600,MOR,Morocco,2007,116,0,0
600,MOR,Morocco,2008,0,0,0
615,ALG,Algeria,1964,0,0,150
615,ALG,Algeria,1965,,0,0
615,ALG,Algeria,1966,,0,0
615,ALG,Algeria,1967,,0,0
615,ALG,Algeria,1968,,0,0
615,ALG,Algeria,1969,0,0,0
615,ALG,Algeria,1970,0,0,0
615,ALG,Algeria,1971,0,0,0
615,ALG,Algeria,1972,0,0,0
615,ALG,Algeria,1973,,,
615,ALG,Algeria,1974,0,0,8
615,ALG,Algeria,1975,,,
615,ALG,Algeria,1976,25,0,20
615,ALG,Algeria,1977,0,0,0
615,ALG,Algeria,1978,0,0,51
615,ALG,Algeria,1979,,,
615,ALG,Algeria,1980,0,0,52
615,ALG,Algeria,1981,0,0,52
615,ALG,Algeria,1982,0,0,65
615,ALG,Algeria,1983,0,0,54
615,ALG,Algeria,1984,0,0,167
615,ALG,Algeria,1985,0,0,167
615,ALG,Algeria,1986,0,0,167
615,ALG,Algeria,1987,0,0,167
615,ALG,Algeria,1988,0,0,167
615,ALG,Algeria,1989,0,0,170
615,ALG,Algeria,1990,0,0,189
615,ALG,Algeria,1991,0,0,204
615,ALG,Algeria,1992,0,0,210
615,ALG,Algeria,1993,0,0,121
615,ALG,Algeria,1994,0,0,130
615,ALG,Algeria,1995,0,0,120
615,ALG,Algeria,1996,0,10,114
615,ALG,Algeria,1997,2,,104
615,ALG,Algeria,1998,40,150,84
615,ALG,Algeria,1999,50,150,84
615,ALG,Algeria,2000,50,150,85
615,ALG,Algeria,2001,10,150,85
615,ALG,Algeria,2002,10,150,85
615,ALG,Algeria,2003,0,150,170
615,ALG,Algeria,2004,0,500,102
615,ALG,Algeria,2005,0,500,95
615,ALG,Algeria,2006,0,0,95
615,ALG,Algeria,2007,0,0,96
615,ALG,Algeria,2008,0,0,96
616,TUN,Tunisia,1964,0,0,0
616,TUN,Tunisia,1965,0,0,0
616,TUN,Tunisia,1966,0,0,0
616,TUN,Tunisia,1967,0,0,0
616,TUN,Tunisia,1968,23,0,0
616,TUN,Tunisia,1969,23,0,0
616,TUN,Tunisia,1970,0,0,0
616,TUN,Tunisia,1971,0,0,0
616,TUN,Tunisia,1972,0,0,0
616,TUN,Tunisia,1973,,,
616,TUN,Tunisia,1974,0,0,0
616,TUN,Tunisia,1975,,,
616,TUN,Tunisia,1976,0,0,0
616,TUN,Tunisia,1977,0,0,0
616,TUN,Tunisia,1978,0,0,0
616,TUN,Tunisia,1979,,,
616,TUN,Tunisia,1980,0,0,0
616,TUN,Tunisia,1981,0,0,0
616,TUN,Tunisia,1982,0,0,0
616,TUN,Tunisia,1983,0,0,0
616,TUN,Tunisia,1984,0,0,0
616,TUN,Tunisia,1985,0,0,0
616,TUN,Tunisia,1986,0,0,0
616,TUN,Tunisia,1987,0,0,0
616,TUN,Tunisia,1988,0,0,0
616,TUN,Tunisia,1989,0,0,10
616,TUN,Tunisia,1990,0,0,0
616,TUN,Tunisia,1991,0,0,0
616,TUN,Tunisia,1992,0,0,0
616,TUN,Tunisia,1993,0,0,0
616,TUN,Tunisia,1994,0,0,0
616,TUN,Tunisia,1995,0,0,0
616,TUN,Tunisia,1996,0,0,0
616,TUN,Tunisia,1997,0,0,0
616,TUN,Tunisia,1998,0,0,0
616,TUN,Tunisia,1999,0,0,0
616,TUN,Tunisia,2000,0,0,0
616,TUN,Tunisia,2001,0,0,0
616,TUN,Tunisia,2002,0,0,0
616,TUN,Tunisia,2003,0,0,0
616,TUN,Tunisia,2004,0,0,0
616,TUN,Tunisia,2005,0,0,0
616,TUN,Tunisia,2006,0,0,0
616,TUN,Tunisia,2007,0,0,0
616,TUN,Tunisia,2008,0,0,0
620,LIB,Libya,1964,0,0,0
620,LIB,Libya,1965,0,0,0
620,LIB,Libya,1966,0,0,0
620,LIB,Libya,1967,0,0,0
620,LIB,Libya,1968,0,0,0
620,LIB,Libya,1969,0,0,0
620,LIB,Libya,1970,0,0,0
620,LIB,Libya,1971,0,0,0
620,LIB,Libya,1972,0,0,0
620,LIB,Libya,1973,,,
620,LIB,Libya,1974,0,0,5
620,LIB,Libya,1975,,,
620,LIB,Libya,1976,0,0,0
620,LIB,Libya,1977,0,0,0
620,LIB,Libya,1978,0,0,0
620,LIB,Libya,1979,,,
620,LIB,Libya,1980,0,0,0
620,LIB,Libya,1981,0,0,0
620,LIB,Libya,1982,0,0,0
620,LIB,Libya,1983,0,0,0
620,LIB,Libya,1984,0,0,0
620,LIB,Libya,1985,0,0,0
620,LIB,Libya,1986,0,0,24
620,LIB,Libya,1987,0,0,24
620,LIB,Libya,1988,0,0,24
620,LIB,Libya,1989,0,0,24
620,LIB,Libya,1990,0,0,0
620,LIB,Libya,1991,0,0,0
620,LIB,Libya,1992,0,0,0
620,LIB,Libya,1993,0,0,0
620,LIB,Libya,1994,0,0,0
620,LIB,Libya,1995,0,0,28
620,LIB,Libya,1996,0,0,27
620,LIB,Libya,1997,0,0,27
620,LIB,Libya,1998,0,0,28
620,LIB,Libya,1999,0,0,11
620,LIB,Libya,2000,0,0,11
620,LIB,Libya,2001,0,0,33
620,LIB,Libya,2002,0,0,12
620,LIB,Libya,2003,0,0,0
620,LIB,Libya,2004,0,0,12
620,LIB,Libya,2005,0,0,12
620,LIB,Libya,2006,0,0,11
620,LIB,Libya,2007,0,0,16
620,LIB,Libya,2008,0,0,19
625,SUD,Sudan,1964,0,0,0
625,SUD,Sudan,1965,60,0,0
625,SUD,Sudan,1966,86,0,0
625,SUD,Sudan,1967,135,0,0
625,SUD,Sudan,1968,155,0,40
625,SUD,Sudan,1969,178,0,46
625,SUD,Sudan,1970,188,0,54
625,SUD,Sudan,1971,176,0,60
625,SUD,Sudan,1972,208,0,59
625,SUD,Sudan,1973,,,
625,SUD,Sudan,1974,13,0,56
625,SUD,Sudan,1975,,,
625,SUD,Sudan,1976,11,0,91
625,SUD,Sudan,1977,8,0,91
625,SUD,Sudan,1978,10,0,154
625,SUD,Sudan,1979,,,
625,SUD,Sudan,1980,11,0,343
625,SUD,Sudan,1981,11,0,490
625,SUD,Sudan,1982,11,0,500
625,SUD,Sudan,1983,5,0,513
625,SUD,Sudan,1984,39,0,690
625,SUD,Sudan,1985,72,0,1094
625,SUD,Sudan,1986,111,1300,914
625,SUD,Sudan,1987,205,1500,817
625,SUD,Sudan,1988,355,2600,694
625,SUD,Sudan,1989,435,2500,694
625,SUD,Sudan,1990,499,4500,726
625,SUD,Sudan,1991,202,4750,717
625,SUD,Sudan,1992,263,5000,750
625,SUD,Sudan,1993,373,4000,633
625,SUD,Sudan,1994,510,4000,550
625,SUD,Sudan,1995,448,4000,450
625,SUD,Sudan,1996,434,4000,395
625,SUD,Sudan,1997,353,4000,365
625,SUD,Sudan,1998,352,4000,360
625,SUD,Sudan,1999,420,4000,363
625,SUD,Sudan,2000,460,4000,385
625,SUD,Sudan,2001,440,4000,307
625,SUD,Sudan,2002,475,4000,287
625,SUD,Sudan,2003,600,4800,280
625,SUD,Sudan,2004,704,6000,226
625,SUD,Sudan,2005,671,5335,232
625,SUD,Sudan,2006,648,5355,296
625,SUD,Sudan,2007,540,6000,311
625,SUD,Sudan,2008,424,4900,234
630,IRN,Iran,1964,0,0,2
630,IRN,Iran,1965,0,0,1
630,IRN,Iran,1966,0,0,1
630,IRN,Iran,1967,0,0,0
630,IRN,Iran,1968,0,0,0
630,IRN,Iran,1969,0,0,0
630,IRN,Iran,1970,0,0,0
630,IRN,Iran,1971,0,0,0
630,IRN,Iran,1972,0,0,0
630,IRN,Iran,1973,,,
630,IRN,Iran,1974,0,0,80
630,IRN,Iran,1975,,,
630,IRN,Iran,1976,0,0,35
630,IRN,Iran,1977,0,0,35
630,IRN,Iran,1978,0,0,35
630,IRN,Iran,1979,,,
630,IRN,Iran,1980,0,0,330
630,IRN,Iran,1981,0,1000,100
630,IRN,Iran,1982,0,0,110
630,IRN,Iran,1983,2,0,560
630,IRN,Iran,1984,27,0,810
630,IRN,Iran,1985,121,1200,840
630,IRN,Iran,1986,479,1000,2330
630,IRN,Iran,1987,880,1000,2600
